duration,pkts_rate,bytes_rate,size_mean,size_std,size_q1,size_q2,size_q3,size_min,size_max,n_pkts,n_bytes
40.02453589439392,0.24984674466645498,23.36067062631354,93.5,27.5,66.0,93.5,121.0,66.0,121.0,10.0,935.0
40.03020405769348,0.2997736404916901,29.502722451723834,98.41666666666667,27.405772911722245,66.0,121.0,121.0,66.0,123.0,12.0,1181.0
39.99173903465271,0.12502582084933883,15.378175964468674,123.0,0.0,123.0,123.0,123.0,123.0,123.0,5.0,615.0
39.99701499938965,0.275020523410756,25.27688628802494,91.9090909090909,28.381987070722246,66.0,66.0,123.0,66.0,123.0,11.0,1011.0
39.990076780319214,0.1250310177564027,15.378815184037535,123.0,0.0,123.0,123.0,123.0,123.0,123.0,5.0,615.0
31.046835899353027,0.12883760564094568,10.757940071018963,83.5,17.5,66.0,83.5,101.0,66.0,101.0,4.0,334.0
31.02173113822937,0.1289418692392261,10.508762342996928,81.5,15.5,66.0,81.5,97.0,66.0,97.0,4.0,326.0
40.03652310371399,0.3247035204911201,31.1465607732636,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
40.036420822143555,0.3247043500154712,31.146640343791738,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
40.02992486953735,0.32475704219702295,31.15169473997597,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
39.99573993682861,0.3000319538769238,53.005645184923196,176.66666666666666,282.4194083667449,66.0,94.5,123.0,66.0,1109.0,12.0,2120.0
40.00196599960327,0.29998525572765633,53.09739026379516,177.0,283.5198405755759,66.0,94.5,123.0,66.0,1113.0,12.0,2124.0
40.00122308731079,0.2749915915318456,51.548423794424146,187.45454545454547,295.2014300397622,66.0,123.0,123.0,66.0,1117.0,11.0,2062.0
29.386518001556396,0.27223368211151444,25.4538492774266,93.5,27.5,66.0,93.5,121.0,66.0,121.0,8.0,748.0
29.386485815048218,0.3402924753554304,33.82507205032978,99.4,27.28076245268816,66.0,121.0,121.0,66.0,123.0,10.0,994.0
29.34859609603882,0.13629272033696632,16.764004601446857,123.0,0.0,123.0,123.0,123.0,123.0,123.0,4.0,492.0
29.349332809448242,0.30665092315497844,28.00745098148803,91.33333333333333,28.323527714997336,66.0,66.0,123.0,66.0,123.0,9.0,822.0
0.02064681053161621,193.7345234933429,14094.186584140694,72.75,13.808964479641476,60.0,69.0,81.75,60.0,93.0,4.0,291.0
0.00012087821960449219,24818.366863905325,1489102.0118343194,60.0,0.0,60.0,60.0,60.0,60.0,60.0,3.0,180.0
0.12153196334838867,32.91315214363345,2805.8462202447513,85.25,19.967160539245434,66.0,81.5,100.75,66.0,112.0,4.0,341.0
0.017066001892089844,234.38412964515229,19629.670857781504,83.75,21.52179128232592,64.5,81.5,100.75,60.0,112.0,4.0,335.0
0.14626288414001465,82.04405424217282,7671.119071643158,93.5,54.962866252285885,66.0,66.0,83.25,60.0,237.0,12.0,1122.0
0.29004716873168945,62.05887159219627,22354.984633544478,360.22222222222223,517.4381933628569,66.0,66.0,223.75,66.0,1514.0,18.0,6484.0
0.1310288906097412,76.3190465359596,46821.73504981122,613.5,634.1692597406469,68.0,215.5,1358.0,66.0,1510.0,10.0,6135.0
0.2714691162109375,69.9895452757012,37197.60148389635,531.4736842105264,615.8286132410758,66.0,115.0,1206.0,66.0,1510.0,19.0,10098.0
2.3520309925079346,4.676809121580013,1091.3971831905358,233.36363636363637,395.3645665659326,66.0,66.0,181.5,66.0,1466.0,11.0,2567.0
2.3385279178619385,4.703813846300815,2940.311273378582,625.0909090909091,612.8933548855053,70.0,353.0,1360.5,66.0,1466.0,11.0,6876.0
20.534286975860596,0.14609711082379911,9.642409314370742,66.0,0.0,66.0,66.0,66.0,66.0,66.0,3.0,198.0
20.534080982208252,0.14609857643979046,9.64250604502617,66.0,0.0,66.0,66.0,66.0,66.0,66.0,3.0,198.0
